# rnom meanr meanlogr wgplus wgcross noise DSpairs RSpairs wgplus_jackknife_err wgplus_jackknife_mean wgcross_jackknife_err wgcross_jackknife_mean
0.16808433896394895 1748000169.1714957 -13876204106.776312 -0.058808926839164874 -0.37797048959287943 0.033183611225574436 53161397350.734375 443250105812.09375 0.3292003991347616 -0.13863779411503327 0.3529660650865479 -0.44295275341770307
0.4748776734338054 36196953261.79198 -36710409151.809044 0.07202010951008778 -0.08530049608379524 0.012157925207903418 371741361551.28125 3327267776559.2656 0.1609922791264372 0.010913673302683786 0.14578869549738455 -0.08675462156829522
1.341640786499874 712555920977.3026 198045744733.75568 0.04174896595903095 -0.055195818461654785 0.004535977125195847 2529462139753.3125 23871716383110.36 0.05972079265961341 0.03048439420607274 0.07360213904837658 -0.0526355353214825
3.790449837290377 13691414845999.611 4449819918665.885 0.009039964611412113 -0.01046988195033898 0.0017298808177916062 16910061662225.781 164748755757620.84 0.03990220413950812 0.012086233456237576 0.04424748550593152 -0.0037840078917993915
10.70890965270755 225052959414698.12 44314228490523.4 0.015596891745140739 0.005004076304623326 0.0007112936437417835 97816179217272.33 980483865752188.2 0.05716716910030009 0.013331381082046997 0.047675074386001666 0.0032514783691683364
