# rnom meanr meanlogr wgg noise DDpairs DRpairs RDpairs RRpairs wgg_jackknife_err wgg_jackknife_mean
0.16808433896394895 0.20445475543928338 -1.6223144055920966 77.01366372493969 0.16870854546435984 222548.0 1927596.0 1931936.0 19716788.0 13.77846858937215 76.30390704579287
0.4748776734338054 0.5770535619215137 -0.5845560907088118 47.75270227308023 0.06161139791330644 1573980.0 14443351.0 14492047.0 147721736.0 8.568759604818695 47.37576825285871
1.341640786499874 1.6262936375963282 0.45219942641261796 28.999508552385745 0.02303427436223134 10813632.0 103546110.0 103761604.0 1058686777.0 5.055577568741997 28.69254082798084
3.790449837290377 4.575561882247344 1.4871016981263168 17.060795094171 0.008787507723495472 72403644.0 713184150.0 714666767.0 7302293722.0 4.151867779471605 16.90339557788951
10.70890965270755 12.74389194412367 2.509908969975971 7.507072597343257 0.003619160222960595 417459146.0 4217988881.0 4228788601.0 43368306411.0 3.0273727035599145 7.6291648579903075
